time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
12.503,-0.0189,-0.0315,-0.0102,0.0383
12.523,-0.0262,0.0272,-0.0026,0.038
12.543,-0.029,0.0246,0.0063,0.0397
12.563,-0.024,0.0165,0.0119,0.0316
12.583,0.0038,-0.0065,-0.0129,0.0149
12.603,0.0463,-0.0133,-0.0121,0.0533
12.623,0.0256,0.0218,0.0031,0.035
12.643,0.0116,-0.0077,0.0023,0.0148
12.663,-0.017,-0.034,-0.0143,0.041
12.683,-0.0273,-0.0294,0.0033,0.0406
12.703,-0.0055,0.0025,-0.0057,0.0125
12.723,0.0088,0.0031,-0.0107,0.0144
12.743,-0.0009,0.0055,-0.0047,0.0208
12.763,0.0104,-0.0114,0.0062,0.0179
12.783,0.0085,-0.0038,0.0056,0.0167
12.803,-0.018,0.0326,-0.0002,0.0378
12.823,-0.0321,0.0212,0.011,0.0419
12.843,-0.026,-0.0034,-0.0058,0.028
12.863,-0.003,-0.0066,0.0047,0.0108
12.883,0.0263,-0.0166,-0.0157,0.0347
12.903,0.0137,-0.0055,-0.0223,0.0271
12.923,0.0187,-0.0108,-0.0119,0.0264
12.943,0.0005,-0.0071,0.0015,0.01
12.963,-0.0078,-0.0097,0.0033,0.0138
12.983,-0.0103,-0.0045,0.0044,0.012
13.003,0.0004,0.0112,0.0132,0.0175
13.023,-0.0092,0.0107,0.0054,0.0161
13.043,0.0065,-0.0069,-0.0063,0.0135
13.063,0.0005,-0.003,-0.0171,0.017
13.083,0.002,0.0129,-0.0114,0.0172
13.103,-0.0029,-0.0095,-0.0053,0.0128
13.123,-0.0292,-0.0065,-0.0039,0.031
13.143,-0.0132,0.0052,0.0009,0.0146
13.163,-0.0049,0.0158,0.0141,0.0222
13.183,0.0144,0.0121,-0.0087,0.0212
13.203,0.0153,-0.0029,0.0023,0.0177
13.223,0.0197,-0.0441,0.0055,0.05
13.243,-0.0044,-0.0175,0.0046,0.0204
13.263,-0.0172,0.0231,0.0145,0.0348
13.283,-0.0244,0.0274,0.004,0.0373
13.303,-0.0111,0.0006,-0.02,0.0234
13.323,0.0172,0.0058,-0.0339,0.0385
13.343,0.0278,0.0111,-0.0024,0.0305
13.363,0.0161,-0.0059,0.0077,0.0191
13.383,0.0004,-0.0097,0.0129,0.018
13.403,-0.0167,-0.0067,0.0168,0.0247
13.423,-0.0165,-0.0233,-0.0001,0.0302
13.443,0.0163,0.0041,-0.0057,0.0219
13.463,0.008,0.0115,-0.0079,0.0179
13.483,0.0118,-0.0079,0.0006,0.0152
13.503,0.0232,0.0007,-0.0061,0.0268
13.523,0.0107,-0.0035,0.0076,0.0145
13.543,-0.0317,-0.0029,0.0218,0.0393
13.563,-0.045,0.0135,0.0162,0.05
13.583,-0.0392,0.0164,0.006,0.0426
13.603,-0.0124,0.0001,0.0004,0.0173
13.623,0.0143,-0.0203,-0.0101,0.027
13.643,0.0186,-0.0095,-0.0179,0.0274
13.663,0.011,-0.0021,0.0078,0.0145
13.683,-0.0091,-0.0112,-0.001,0.0149
13.703,-0.0101,-0.0242,0.0007,0.0276
13.723,0.0022,0.0112,0.0033,0.0126
13.743,0.004,0.0199,0.0033,0.0253
13.763,0.0177,0.0223,-0.0043,0.029
13.783,0.0038,0.0047,-0.0053,0.0178
13.803,0.0117,-0.0211,0.0162,0.0299
13.823,0.0034,0.0029,0.0042,0.0126
13.843,-0.0091,0.003,-0.0067,0.0137
13.863,-0.0093,-0.0011,-0.0037,0.0105
13.883,-0.0014,-0.0087,0.0043,0.0138
13.903,-0.0028,-0.001,0.0003,0.0065
13.923,0.0016,-0.0073,-0.0066,0.0103
13.943,-0.0034,0.0038,0.0035,0.0083
13.963,0.0006,-0.002,0.0146,0.0157
13.983,0.0048,-0.0077,-0.0073,0.0133
14.003,-0.0043,-0.0009,-0.0095,0.0154
14.023,-0.013,-0.0054,-0.0027,0.0156
14.043,-0.0123,0.0025,0.0079,0.0159
14.063,-0.0186,0.0107,-0.0082,0.0246
14.083,0.0187,0.0074,-0.0057,0.0228
14.103,0.0102,0.0063,0.0083,0.0151
14.123,0.0036,0.0058,0.013,0.0152
14.143,-0.007,-0.0105,0.007,0.0159
14.163,-0.0164,0.0051,-0.0088,0.0224
14.183,-0.009,-0.0072,-0.0081,0.0177
14.203,0.0071,0.0086,-0.0021,0.0122
14.223,0.0051,0.024,-0.0045,0.0268
14.243,0.0096,0.0337,0.0043,0.0377
14.263,0.0205,-0.0474,0.0039,0.0518
14.283,0.0114,-0.0791,-0.0034,0.08
14.303,-0.0133,-0.0451,-0.0008,0.0476
14.323,-0.0334,0.0521,-0.0014,0.0621
14.343,-0.0379,0.0464,0.0147,0.0625
14.363,0.0073,0.0052,-0.0157,0.0238
14.383,0.0484,-0.0251,-0.016,0.0573
14.403,0.0182,-0.0056,0.0129,0.023
14.423,-0.0062,0.0025,0.0113,0.0128
14.443,-0.0023,-0.016,-0.0085,0.0196
14.463,-0.0033,-0.0174,-0.0146,0.0234
14.483,-0.0052,-0.0235,-0.0043,0.027
14.503,0.0195,0.0026,-0.0066,0.0209
14.523,0.0176,0.002,-0.0105,0.0204
14.543,0.0175,-0.012,-0.0058,0.0225
14.563,0.0148,-0.0125,0.0012,0.019
14.583,0.0104,0.0034,0.0051,0.0126
14.603,-0.024,0.0124,0.0143,0.0308
14.623,-0.0455,0.0358,0.0119,0.0594
14.643,-0.037,0.0124,0.0161,0.0435
14.663,0.0045,-0.0246,0.0033,0.0255
14.683,0.0192,-0.028,-0.0149,0.0377
14.703,0.023,-0.0166,-0.0116,0.031
14.723,0.0183,-0.0065,-0.0141,0.0268
14.743,0.0116,-0.0019,0.0053,0.013
14.763,-0.0018,-0.0157,0.0103,0.0199
14.783,-0.0015,-0.0046,0.0035,0.0067
14.803,0.0028,0.0092,0.0106,0.0147
14.823,0.0124,-0.0058,-0.0063,0.0162
14.843,-0.008,-0.0002,0.0135,0.0215
14.863,-0.003,-0.0081,0.0042,0.0096
14.883,-0.0148,0.004,-0.0017,0.0172
14.903,-0.0084,-0.009,-0.0024,0.0157
14.923,-0.0197,-0.003,-0.012,0.0284
14.943,-0.0141,-0.0024,0.004,0.0177
