time,wx (rad/s),wy (rad/s),wz (rad/s)
16.7239,0.0,-0.01,0.0
16.7439,0.0,-0.01,0.0
16.7639,0.0,0.0,0.0
16.7839,0.0,0.0084,0.0
16.8039,0.0077,0.0,-0.0023
16.8239,0.0,0.0,-0.01
16.8439,0.0,-0.004,0.0
16.8639,0.01,-0.01,0.0
16.8839,0.0013,0.0,0.0
16.9039,0.0,0.0,0.0
16.9239,-0.01,0.0,0.0
16.9439,-0.0065,0.0035,0.0
16.9639,0.0,0.01,0.0
16.9839,0.0,0.01,0.0
17.0039,0.0,-0.01,0.0
17.0239,0.0,-0.01,0.0
17.0439,0.0,0.0,0.0
17.0639,0.0,0.0,0.0
17.0839,0.0,0.001,0.0
17.1039,0.0,0.0,0.0
17.1239,0.0,0.0,0.0
17.1439,0.0,0.0,0.0
17.1639,0.0,0.0,0.0
17.1839,0.0,0.0,0.0
17.2039,0.0,0.0,0.0
17.2239,0.0,0.0,0.0
17.2439,0.0,0.0,0.0
17.2639,0.0,0.0,0.0
17.2839,0.0,0.0,0.0
17.3039,0.0,0.01,0.0
17.3239,0.0,0.0,0.0
17.3439,0.0,0.0,0.0
17.3639,0.0,0.0,0.0
17.3839,0.0032,0.0,0.0
17.4039,0.0,0.0,0.0
17.4239,0.0,0.0,-0.0086
17.4439,0.0,0.01,0.0
17.4639,0.0,0.01,0.0
17.4839,0.0,0.0,0.0
17.5039,0.0,0.0,0.0
17.5239,0.0,-0.0065,0.0
17.5439,0.0,-0.01,0.0
17.5639,0.0,0.0,0.0
17.5839,0.0,0.0018,0.0
17.6039,0.0,0.0,0.0
17.6239,0.0,0.0,-0.0004
17.6439,0.0,0.01,0.0
17.6639,0.0,0.01,0.0
17.6839,0.0,0.0,0.0
17.7039,0.0,0.0,0.0081
17.7239,-0.0065,0.0,0.0
17.7439,0.0,0.01,0.0
17.7639,0.0,0.01,0.0
17.7839,0.0,0.01,0.0
17.8039,0.0,0.0,0.0
17.8239,0.0,-0.0011,0.0
17.8439,0.0,0.0,0.0
17.8639,0.0,0.0,0.0
17.8839,0.0,0.0,0.0
17.9039,0.0,0.008,0.0
17.9239,0.0,0.0,0.0
17.9439,0.0,0.0,0.0
17.9639,0.0,0.0,0.0
17.9839,0.0,0.0,0.0
18.0039,0.0,0.0,0.0082
18.0239,0.0,0.0,0.0
18.0439,0.0,0.0,0.0
18.0639,0.0,0.0,0.0
18.0839,0.0,0.0,0.0
18.1039,0.0,0.0,0.0
