time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
13.746,-0.0456,0.0373,0.0063,0.0611
13.766,-0.0418,0.0535,0.0594,0.0902
13.786,0.004,0.0268,-0.0051,0.0286
13.806,0.0384,-0.0133,-0.0185,0.0483
13.826,0.0502,-0.0129,-0.0315,0.0609
13.846,0.0069,-0.005,-0.016,0.0199
13.866,-0.0137,0.0019,0.0093,0.0198
13.886,-0.021,-0.036,0.0063,0.0426
13.906,-0.0163,-0.0154,0.0185,0.0291
13.926,0.0291,0.0067,-0.0098,0.0315
13.946,-0.0049,0.0119,0.0114,0.0197
13.966,-0.008,0.0079,0.0114,0.0166
13.986,0.0047,-0.0187,0.0042,0.0204
14.006,-0.0027,-0.0153,-0.004,0.0184
14.026,0.01,0.0024,-0.0024,0.0155
14.046,0.0084,0.0124,0.0026,0.0192
14.066,-0.0223,0.0139,0.0037,0.0279
14.086,0.004,0.0077,0.0034,0.0104
14.106,0.0094,0.0041,-0.0102,0.0155
14.126,-0.0028,0.0036,-0.0161,0.0176
14.146,-0.0085,-0.0089,0.0102,0.0163
14.166,0.0206,-0.0071,-0.001,0.0242
14.186,0.0118,0.0054,-0.0035,0.0136
14.206,0.0231,-0.0151,0.0039,0.029
14.226,-0.0031,0.0056,0.0306,0.0323
14.246,-0.0123,-0.0068,0.0087,0.0189
14.266,-0.0009,-0.0007,-0.0003,0.0123
14.286,0.002,-0.0052,0.0023,0.0095
14.306,0.0016,-0.0126,0.0114,0.018
14.326,-0.0095,-0.0014,-0.003,0.0104
14.346,-0.0011,-0.0062,-0.0197,0.022
14.366,0.0062,0.0156,-0.0157,0.0238
14.386,-0.0249,-0.0019,0.0036,0.0257
14.406,-0.0251,-0.0088,-0.0041,0.028
14.426,-0.003,-0.0035,-0.006,0.0153
14.446,0.0188,0.0262,0.0098,0.0334
14.466,0.0138,0.0161,0.0096,0.0258
14.486,0.0023,0.0057,-0.004,0.0088
14.506,-0.0039,-0.036,0.005,0.038
14.526,0.0123,-0.0439,-0.0093,0.047
14.546,0.0062,-0.0226,-0.0252,0.0367
14.566,-0.0125,0.0484,0.0087,0.0506
14.586,-0.0012,0.0475,0.0232,0.0529
14.606,-0.0064,0.0417,0.0255,0.0505
14.626,0.0221,-0.0118,-0.0053,0.028
14.646,0.0139,-0.0039,-0.0246,0.0302
14.666,0.0313,-0.0154,-0.0315,0.0468
14.686,-0.0299,-0.0163,0.0188,0.0393
14.706,-0.0125,-0.0299,0.0138,0.0362
14.726,-0.0074,-0.0364,0.001,0.0373
14.746,0.0184,-0.0036,-0.0151,0.0246
14.766,-0.0013,0.0321,-0.0187,0.0376
14.786,0.0008,0.0167,0.0036,0.0168
14.806,-0.0022,-0.0121,0.0154,0.0214
14.826,0.0164,-0.0168,-0.0095,0.0258
14.846,-0.0088,0.0174,-0.0058,0.0226
14.866,-0.005,-0.0099,0.0033,0.0121
14.886,0.015,0.0162,0.0012,0.0256
14.906,-0.0138,0.0068,-0.0061,0.0181
14.926,0.0029,-0.0029,-0.0015,0.0117
